provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AL,2020-10-06,66,60,0,6,0,0
AV,2020-10-06,36,33,0,3,0,0
B,2020-10-06,1516,1508,0,0,8,0
BA,2020-10-06,130,127,0,3,0,0
BI,2020-10-06,275,251,0,24,0,0
BU,2020-10-06,148,145,0,3,0,0
C,2020-10-06,110,110,0,0,0,0
CA,2020-10-06,116,107,0,9,0,0
CC,2020-10-06,88,88,0,0,0,0
CE,2020-10-06,20,20,0,0,0,0
CO,2020-10-06,195,146,0,49,0,0
CR,2020-10-06,116,106,0,10,0,0
CS,2020-10-06,49,49,0,0,0,0
CU,2020-10-06,77,66,0,11,0,0
GC,2020-10-06,34,33,0,1,0,0
GI,2020-10-06,247,246,0,0,1,0
GR,2020-10-06,558,538,0,20,0,0
GU,2020-10-06,99,83,0,16,0,0
H,2020-10-06,59,56,0,3,0,0
HU,2020-10-06,83,83,0,0,0,0
J,2020-10-06,232,171,0,61,0,0
L,2020-10-06,99,99,0,0,0,0
LE,2020-10-06,289,287,0,2,0,0
LO,2020-10-06,137,136,0,1,0,0
LU,2020-10-06,26,26,0,0,0,0
M,2020-10-06,2736,1753,0,983,0,0
MA,2020-10-06,196,153,0,43,0,0
ML,2020-10-06,42,41,0,1,0,0
MU,2020-10-06,464,453,0,10,0,1
NA,2020-10-06,401,387,0,14,0,0
NC,2020-10-06,96,89,0,7,0,0
O,2020-10-06,203,203,0,0,0,0
OR,2020-10-06,207,207,0,0,0,0
P,2020-10-06,66,65,0,0,1,0
PM,2020-10-06,118,117,0,1,0,0
PO,2020-10-06,84,84,0,0,0,0
S,2020-10-06,60,60,0,0,0,0
SA,2020-10-06,200,169,0,31,0,0
SE,2020-10-06,597,454,0,143,0,0
SG,2020-10-06,51,50,0,1,0,0
SO,2020-10-06,18,17,0,1,0,0
SS,2020-10-06,280,240,0,40,0,0
T,2020-10-06,222,222,0,0,0,0
TE,2020-10-06,57,57,0,0,0,0
TF,2020-10-06,80,80,0,0,0,0
TO,2020-10-06,301,289,0,12,0,0
V,2020-10-06,357,349,0,8,0,0
VA,2020-10-06,251,235,0,16,0,0
VI,2020-10-06,102,78,0,24,0,0
Z,2020-10-06,344,342,0,2,0,0
ZA,2020-10-06,65,61,0,4,0,0
A,2020-10-07,216,213,0,3,0,0
AB,2020-10-07,72,69,0,3,0,0
AL,2020-10-07,96,94,0,2,0,0
AV,2020-10-07,30,29,0,1,0,0
B,2020-10-07,1578,1575,0,0,3,0
BA,2020-10-07,150,148,0,2,0,0
BI,2020-10-07,270,248,0,22,0,0
BU,2020-10-07,161,154,0,7,0,0
C,2020-10-07,105,104,0,1,0,0
CA,2020-10-07,145,129,0,16,0,0
CC,2020-10-07,55,55,0,0,0,0
CE,2020-10-07,24,23,0,1,0,0
CO,2020-10-07,248,180,0,68,0,0
CR,2020-10-07,99,91,0,8,0,0
CS,2020-10-07,61,61,0,0,0,0
CU,2020-10-07,88,74,0,14,0,0
GC,2020-10-07,44,43,0,1,0,0
GI,2020-10-07,204,204,0,0,0,0
GR,2020-10-07,537,517,0,20,0,0
GU,2020-10-07,112,100,0,12,0,0
H,2020-10-07,51,48,0,3,0,0
HU,2020-10-07,100,100,0,0,0,0
J,2020-10-07,251,181,0,70,0,0
L,2020-10-07,132,129,0,0,3,0
LE,2020-10-07,225,223,0,2,0,0
LO,2020-10-07,112,110,0,2,0,0
LU,2020-10-07,36,36,0,0,0,0
M,2020-10-07,2577,1481,0,1096,0,0
MA,2020-10-07,226,185,0,41,0,0
ML,2020-10-07,47,47,0,0,0,0
MU,2020-10-07,486,475,0,10,0,1
NA,2020-10-07,486,476,0,10,0,0
NC,2020-10-07,118,105,0,13,0,0
O,2020-10-07,291,291,0,0,0,0
OR,2020-10-07,74,74,0,0,0,0
P,2020-10-07,70,68,0,2,0,0
PM,2020-10-07,104,104,0,0,0,0
PO,2020-10-07,90,90,0,0,0,0
S,2020-10-07,58,58,0,0,0,0
SA,2020-10-07,178,161,0,17,0,0
SE,2020-10-07,500,364,0,136,0,0
SG,2020-10-07,57,51,0,6,0,0
SO,2020-10-07,21,21,0,0,0,0
SS,2020-10-07,301,246,0,55,0,0
T,2020-10-07,212,212,0,0,0,0
TE,2020-10-07,54,54,0,0,0,0
TF,2020-10-07,79,79,0,0,0,0
TO,2020-10-07,260,242,0,18,0,0
V,2020-10-07,327,325,0,2,0,0
VA,2020-10-07,198,190,0,8,0,0
VI,2020-10-07,59,52,0,7,0,0
Z,2020-10-07,359,354,0,5,0,0
ZA,2020-10-07,41,39,0,2,0,0
A,2020-10-08,279,276,0,3,0,0
AB,2020-10-08,64,63,0,1,0,0
AL,2020-10-08,89,87,0,2,0,0
AV,2020-10-08,36,35,0,1,0,0
B,2020-10-08,1937,1926,0,0,8,3
BA,2020-10-08,133,127,0,6,0,0
BI,2020-10-08,170,140,0,30,0,0
BU,2020-10-08,185,182,0,3,0,0
C,2020-10-08,131,131,0,0,0,0
CA,2020-10-08,126,114,0,12,0,0
CC,2020-10-08,91,89,0,1,0,1
CE,2020-10-08,34,34,0,0,0,0
CO,2020-10-08,250,175,0,75,0,0
CR,2020-10-08,101,93,0,8,0,0
CS,2020-10-08,72,71,0,1,0,0
CU,2020-10-08,77,64,0,13,0,0
GC,2020-10-08,54,52,0,2,0,0
GI,2020-10-08,209,209,0,0,0,0
GR,2020-10-08,501,487,0,14,0,0
GU,2020-10-08,88,66,0,22,0,0
H,2020-10-08,60,57,0,3,0,0
HU,2020-10-08,98,98,0,0,0,0
J,2020-10-08,226,147,0,79,0,0
L,2020-10-08,136,136,0,0,0,0
LE,2020-10-08,208,200,0,8,0,0
LO,2020-10-08,104,103,0,1,0,0
LU,2020-10-08,22,21,0,1,0,0
M,2020-10-08,2455,1466,0,989,0,0
MA,2020-10-08,239,209,0,30,0,0
ML,2020-10-08,61,56,0,5,0,0
MU,2020-10-08,423,407,0,16,0,0
NA,2020-10-08,457,447,0,10,0,0
NC,2020-10-08,99,94,0,5,0,0
O,2020-10-08,201,201,0,0,0,0
OR,2020-10-08,116,116,0,0,0,0
P,2020-10-08,74,73,0,1,0,0
PM,2020-10-08,106,103,0,3,0,0
PO,2020-10-08,72,72,0,0,0,0
S,2020-10-08,47,47,0,0,0,0
SA,2020-10-08,104,92,0,12,0,0
SE,2020-10-08,796,667,0,129,0,0
SG,2020-10-08,55,45,0,10,0,0
SO,2020-10-08,17,16,0,0,1,0
SS,2020-10-08,186,159,0,27,0,0
T,2020-10-08,228,228,0,0,0,0
TE,2020-10-08,48,48,0,0,0,0
TF,2020-10-08,71,70,0,1,0,0
TO,2020-10-08,319,301,0,18,0,0
V,2020-10-08,357,355,0,2,0,0
VA,2020-10-08,179,169,0,9,1,0
VI,2020-10-08,92,76,0,16,0,0
Z,2020-10-08,342,341,0,1,0,0
ZA,2020-10-08,32,31,0,1,0,0
A,2020-10-09,241,239,0,2,0,0
AB,2020-10-09,94,91,0,3,0,0
AL,2020-10-09,70,65,0,5,0,0
AV,2020-10-09,35,34,0,1,0,0
B,2020-10-09,2123,2118,0,0,5,0
BA,2020-10-09,156,151,0,5,0,0
BI,2020-10-09,292,264,0,28,0,0
BU,2020-10-09,133,130,0,3,0,0
C,2020-10-09,96,96,0,0,0,0
CA,2020-10-09,171,157,0,14,0,0
CC,2020-10-09,72,69,0,3,0,0
CE,2020-10-09,24,24,0,0,0,0
CO,2020-10-09,270,167,0,103,0,0
CR,2020-10-09,85,71,0,14,0,0
CS,2020-10-09,59,59,0,0,0,0
CU,2020-10-09,85,68,0,17,0,0
GC,2020-10-09,42,40,0,2,0,0
GI,2020-10-09,297,296,0,0,1,0
GR,2020-10-09,548,518,0,30,0,0
GU,2020-10-09,114,96,0,18,0,0
H,2020-10-09,53,45,0,8,0,0
HU,2020-10-09,107,107,0,0,0,0
J,2020-10-09,269,172,0,97,0,0
L,2020-10-09,114,111,0,0,3,0
LE,2020-10-09,196,189,0,6,1,0
LO,2020-10-09,124,121,0,3,0,0
LU,2020-10-09,20,20,0,0,0,0
M,2020-10-09,2561,1521,0,1040,0,0
MA,2020-10-09,299,235,0,64,0,0
ML,2020-10-09,48,47,0,1,0,0
MU,2020-10-09,498,480,0,13,0,5
NA,2020-10-09,516,501,0,15,0,0
NC,2020-10-09,101,96,0,5,0,0
O,2020-10-09,178,178,0,0,0,0
OR,2020-10-09,139,139,0,0,0,0
P,2020-10-09,67,67,0,0,0,0
PM,2020-10-09,111,110,0,1,0,0
PO,2020-10-09,75,75,0,0,0,0
S,2020-10-09,59,59,0,0,0,0
SA,2020-10-09,142,134,0,8,0,0
SE,2020-10-09,776,586,0,190,0,0
SG,2020-10-09,34,33,0,1,0,0
SO,2020-10-09,25,25,0,0,0,0
SS,2020-10-09,251,235,0,16,0,0
T,2020-10-09,274,274,0,0,0,0
TE,2020-10-09,84,84,0,0,0,0
TF,2020-10-09,82,81,0,1,0,0
TO,2020-10-09,356,329,0,27,0,0
V,2020-10-09,347,346,0,1,0,0
VA,2020-10-09,198,192,0,6,0,0
VI,2020-10-09,71,47,0,24,0,0
Z,2020-10-09,357,354,0,3,0,0
ZA,2020-10-09,36,33,0,2,1,0
A,2020-10-10,231,229,0,2,0,0
AB,2020-10-10,91,88,0,3,0,0
AL,2020-10-10,83,80,0,3,0,0
AV,2020-10-10,36,34,0,2,0,0
B,2020-10-10,1419,1417,0,0,2,0
BA,2020-10-10,143,140,0,3,0,0
BI,2020-10-10,209,185,0,24,0,0
BU,2020-10-10,194,188,0,6,0,0
C,2020-10-10,107,107,0,0,0,0
CA,2020-10-10,135,129,0,6,0,0
CC,2020-10-10,80,77,0,3,0,0
CE,2020-10-10,30,30,0,0,0,0
CO,2020-10-10,278,206,0,72,0,0
CR,2020-10-10,98,85,0,13,0,0
CS,2020-10-10,58,56,0,2,0,0
CU,2020-10-10,83,74,0,9,0,0
GC,2020-10-10,53,51,0,2,0,0
GI,2020-10-10,174,174,0,0,0,0
GR,2020-10-10,409,399,0,10,0,0
GU,2020-10-10,85,63,0,22,0,0
H,2020-10-10,78,74,0,4,0,0
HU,2020-10-10,100,100,0,0,0,0
J,2020-10-10,254,184,0,70,0,0
L,2020-10-10,124,124,0,0,0,0
LE,2020-10-10,232,223,0,9,0,0
LO,2020-10-10,108,105,0,3,0,0
LU,2020-10-10,22,22,0,0,0,0
M,2020-10-10,1753,955,0,798,0,0
MA,2020-10-10,218,179,0,39,0,0
ML,2020-10-10,58,56,0,2,0,0
MU,2020-10-10,409,393,0,16,0,0
NA,2020-10-10,513,502,0,11,0,0
NC,2020-10-10,93,84,0,9,0,0
O,2020-10-10,186,186,0,0,0,0
OR,2020-10-10,87,87,0,0,0,0
P,2020-10-10,91,91,0,0,0,0
PM,2020-10-10,100,99,0,1,0,0
PO,2020-10-10,83,83,0,0,0,0
S,2020-10-10,75,75,0,0,0,0
SA,2020-10-10,138,121,0,17,0,0
SE,2020-10-10,504,365,0,139,0,0
SG,2020-10-10,18,18,0,0,0,0
SO,2020-10-10,15,15,0,0,0,0
SS,2020-10-10,219,188,0,31,0,0
T,2020-10-10,173,173,0,0,0,0
TE,2020-10-10,61,61,0,0,0,0
TF,2020-10-10,62,62,0,0,0,0
TO,2020-10-10,237,223,0,14,0,0
V,2020-10-10,288,283,0,5,0,0
VA,2020-10-10,173,165,0,6,2,0
VI,2020-10-10,71,47,0,24,0,0
Z,2020-10-10,343,341,0,2,0,0
ZA,2020-10-10,37,32,0,5,0,0
A,2020-10-11,161,157,0,4,0,0
AB,2020-10-11,49,46,0,3,0,0
AL,2020-10-11,45,44,0,1,0,0
AV,2020-10-11,24,20,0,4,0,0
B,2020-10-11,1065,1064,0,0,1,0
BA,2020-10-11,118,117,1,0,0,0
BI,2020-10-11,308,276,0,32,0,0
BU,2020-10-11,98,97,0,1,0,0
C,2020-10-11,86,85,0,1,0,0
CA,2020-10-11,91,81,0,10,0,0
CC,2020-10-11,66,64,0,2,0,0
CE,2020-10-11,22,22,0,0,0,0
CO,2020-10-11,155,107,0,48,0,0
CR,2020-10-11,65,56,0,9,0,0
CS,2020-10-11,54,53,0,1,0,0
CU,2020-10-11,58,51,0,7,0,0
GC,2020-10-11,36,34,0,2,0,0
GI,2020-10-11,123,123,0,0,0,0
GR,2020-10-11,202,178,0,24,0,0
GU,2020-10-11,87,72,0,15,0,0
H,2020-10-11,34,32,0,2,0,0
HU,2020-10-11,92,92,0,0,0,0
J,2020-10-11,170,123,0,47,0,0
L,2020-10-11,114,114,0,0,0,0
LE,2020-10-11,156,150,0,6,0,0
LO,2020-10-11,110,105,0,5,0,0
LU,2020-10-11,25,25,0,0,0,0
M,2020-10-11,1460,764,0,696,0,0
MA,2020-10-11,161,126,0,35,0,0
ML,2020-10-11,42,41,0,1,0,0
MU,2020-10-11,408,395,0,11,0,2
NA,2020-10-11,504,494,0,10,0,0
NC,2020-10-11,70,61,0,9,0,0
O,2020-10-11,189,189,0,0,0,0
OR,2020-10-11,85,85,0,0,0,0
P,2020-10-11,52,50,0,2,0,0
PM,2020-10-11,95,95,0,0,0,0
PO,2020-10-11,77,75,0,1,1,0
S,2020-10-11,73,73,0,0,0,0
SA,2020-10-11,133,89,0,44,0,0
SE,2020-10-11,454,321,0,133,0,0
SG,2020-10-11,28,27,0,1,0,0
SO,2020-10-11,11,11,0,0,0,0
SS,2020-10-11,334,304,0,30,0,0
T,2020-10-11,152,152,0,0,0,0
TE,2020-10-11,67,67,0,0,0,0
TF,2020-10-11,58,58,0,0,0,0
TO,2020-10-11,172,150,0,21,1,0
V,2020-10-11,282,276,0,6,0,0
VA,2020-10-11,127,116,0,11,0,0
VI,2020-10-11,82,73,0,9,0,0
Z,2020-10-11,261,261,0,0,0,0
ZA,2020-10-11,26,24,0,2,0,0
A,2020-10-12,291,288,0,3,0,0
AB,2020-10-12,81,79,0,2,0,0
AL,2020-10-12,61,57,0,4,0,0
AV,2020-10-12,36,34,0,2,0,0
B,2020-10-12,1373,1372,0,0,1,0
BA,2020-10-12,124,117,0,7,0,0
BI,2020-10-12,370,331,0,39,0,0
BU,2020-10-12,124,119,0,4,1,0
C,2020-10-12,138,137,0,1,0,0
CA,2020-10-12,92,74,0,18,0,0
CC,2020-10-12,69,66,1,2,0,0
CE,2020-10-12,20,18,0,2,0,0
CO,2020-10-12,168,88,0,80,0,0
CR,2020-10-12,74,63,0,11,0,0
CS,2020-10-12,66,65,0,1,0,0
CU,2020-10-12,82,69,0,13,0,0
GC,2020-10-12,31,30,0,1,0,0
GI,2020-10-12,225,225,0,0,0,0
GR,2020-10-12,264,242,0,22,0,0
GU,2020-10-12,80,69,0,11,0,0
H,2020-10-12,43,36,0,7,0,0
HU,2020-10-12,72,72,0,0,0,0
J,2020-10-12,181,137,0,44,0,0
L,2020-10-12,117,116,0,0,0,1
LE,2020-10-12,310,301,0,9,0,0
LO,2020-10-12,139,131,0,8,0,0
LU,2020-10-12,19,19,0,0,0,0
M,2020-10-12,1753,898,0,855,0,0
MA,2020-10-12,148,100,0,48,0,0
ML,2020-10-12,72,69,0,3,0,0
MU,2020-10-12,503,471,0,31,1,0
NA,2020-10-12,514,499,0,15,0,0
NC,2020-10-12,91,81,0,10,0,0
O,2020-10-12,198,198,0,0,0,0
OR,2020-10-12,94,94,0,0,0,0
P,2020-10-12,89,85,0,4,0,0
PM,2020-10-12,137,136,1,0,0,0
PO,2020-10-12,106,106,0,0,0,0
S,2020-10-12,78,78,0,0,0,0
SA,2020-10-12,187,152,0,35,0,0
SE,2020-10-12,436,303,0,133,0,0
SG,2020-10-12,30,28,0,2,0,0
SO,2020-10-12,13,13,0,0,0,0
SS,2020-10-12,394,360,0,34,0,0
T,2020-10-12,193,193,0,0,0,0
TE,2020-10-12,51,51,0,0,0,0
TF,2020-10-12,64,63,0,1,0,0
TO,2020-10-12,197,180,0,17,0,0
V,2020-10-12,330,328,0,2,0,0
VA,2020-10-12,133,122,0,11,0,0
VI,2020-10-12,135,114,0,21,0,0
Z,2020-10-12,329,325,0,4,0,0
ZA,2020-10-12,47,44,0,3,0,0
A,2020-10-13,281,276,0,5,0,0
AB,2020-10-13,115,106,0,9,0,0
AL,2020-10-13,64,58,0,6,0,0
AV,2020-10-13,36,29,0,7,0,0
B,2020-10-13,2322,2315,0,0,3,4
BA,2020-10-13,144,137,0,7,0,0
BI,2020-10-13,370,339,0,31,0,0
BU,2020-10-13,161,149,0,11,1,0
C,2020-10-13,155,154,0,1,0,0
CA,2020-10-13,112,88,0,24,0,0
CC,2020-10-13,73,70,0,3,0,0
CE,2020-10-13,35,35,0,0,0,0
CO,2020-10-13,277,108,0,169,0,0
CR,2020-10-13,110,83,0,27,0,0
CS,2020-10-13,49,48,0,1,0,0
CU,2020-10-13,93,75,0,18,0,0
GC,2020-10-13,30,28,0,2,0,0
GI,2020-10-13,327,325,0,0,2,0
GR,2020-10-13,515,480,0,35,0,0
GU,2020-10-13,71,51,0,20,0,0
H,2020-10-13,63,49,0,14,0,0
HU,2020-10-13,119,119,0,0,0,0
J,2020-10-13,250,151,0,99,0,0
L,2020-10-13,150,150,0,0,0,0
LE,2020-10-13,218,200,0,16,2,0
LO,2020-10-13,154,150,0,4,0,0
LU,2020-10-13,23,23,0,0,0,0
M,2020-10-13,2451,1293,0,1158,0,0
MA,2020-10-13,197,124,0,73,0,0
ML,2020-10-13,66,65,0,1,0,0
MU,2020-10-13,537,493,0,43,0,1
NA,2020-10-13,545,531,0,14,0,0
NC,2020-10-13,106,86,0,20,0,0
O,2020-10-13,213,213,0,0,0,0
OR,2020-10-13,77,77,0,0,0,0
P,2020-10-13,127,125,0,2,0,0
PM,2020-10-13,134,134,0,0,0,0
PO,2020-10-13,105,105,0,0,0,0
S,2020-10-13,95,95,0,0,0,0
SA,2020-10-13,206,151,0,55,0,0
SE,2020-10-13,673,442,0,231,0,0
SG,2020-10-13,57,56,0,1,0,0
SO,2020-10-13,18,18,0,0,0,0
SS,2020-10-13,483,414,0,69,0,0
T,2020-10-13,227,226,0,0,1,0
TE,2020-10-13,71,71,0,0,0,0
TF,2020-10-13,73,73,0,0,0,0
TO,2020-10-13,345,305,0,40,0,0
V,2020-10-13,465,457,0,8,0,0
VA,2020-10-13,245,221,0,23,1,0
VI,2020-10-13,114,91,0,23,0,0
Z,2020-10-13,401,399,0,2,0,0
ZA,2020-10-13,73,63,0,10,0,0
A,2020-10-14,352,345,0,7,0,0
AB,2020-10-14,113,99,0,14,0,0
AL,2020-10-14,107,103,0,4,0,0
AV,2020-10-14,45,42,0,3,0,0
B,2020-10-14,2525,2514,0,0,10,1
BA,2020-10-14,171,160,0,11,0,0
BI,2020-10-14,333,306,0,27,0,0
BU,2020-10-14,244,228,0,16,0,0
C,2020-10-14,167,167,0,0,0,0
CA,2020-10-14,188,170,0,18,0,0
CC,2020-10-14,134,128,2,4,0,0
CE,2020-10-14,45,45,0,0,0,0
CO,2020-10-14,348,183,0,165,0,0
CR,2020-10-14,99,84,0,15,0,0
CS,2020-10-14,114,110,0,4,0,0
CU,2020-10-14,135,122,0,13,0,0
GC,2020-10-14,34,33,0,1,0,0
GI,2020-10-14,427,427,0,0,0,0
GR,2020-10-14,766,711,0,55,0,0
GU,2020-10-14,97,68,0,29,0,0
H,2020-10-14,77,60,0,17,0,0
HU,2020-10-14,184,184,0,0,0,0
J,2020-10-14,376,264,0,112,0,0
L,2020-10-14,183,182,0,0,1,0
LE,2020-10-14,270,266,0,4,0,0
LO,2020-10-14,146,137,0,9,0,0
LU,2020-10-14,32,32,0,0,0,0
M,2020-10-14,2295,1331,0,964,0,0
MA,2020-10-14,317,214,0,103,0,0
ML,2020-10-14,71,67,0,4,0,0
MU,2020-10-14,625,584,0,38,0,3
NA,2020-10-14,567,536,0,31,0,0
NC,2020-10-14,180,162,0,18,0,0
O,2020-10-14,277,277,0,0,0,0
OR,2020-10-14,73,73,0,0,0,0
P,2020-10-14,101,99,0,2,0,0
PM,2020-10-14,183,181,2,0,0,0
PO,2020-10-14,143,143,0,0,0,0
S,2020-10-14,135,135,0,0,0,0
SA,2020-10-14,114,97,0,17,0,0
SE,2020-10-14,821,532,0,289,0,0
SG,2020-10-14,53,49,0,4,0,0
SO,2020-10-14,22,21,0,1,0,0
SS,2020-10-14,425,338,0,87,0,0
T,2020-10-14,289,288,0,0,0,1
TE,2020-10-14,72,72,0,0,0,0
TF,2020-10-14,68,68,0,0,0,0
TO,2020-10-14,335,302,0,33,0,0
V,2020-10-14,566,562,0,4,0,0
VA,2020-10-14,243,229,0,14,0,0
VI,2020-10-14,120,98,0,22,0,0
Z,2020-10-14,480,478,0,2,0,0
ZA,2020-10-14,101,97,0,4,0,0
A,2020-10-15,340,324,0,16,0,0
AB,2020-10-15,100,89,0,11,0,0
AL,2020-10-15,109,100,0,9,0,0
AV,2020-10-15,34,28,0,6,0,0
B,2020-10-15,2725,2710,0,0,10,5
BA,2020-10-15,233,225,0,8,0,0
BI,2020-10-15,352,326,0,26,0,0
BU,2020-10-15,174,163,0,11,0,0
C,2020-10-15,161,160,0,1,0,0
CA,2020-10-15,194,173,0,21,0,0
CC,2020-10-15,68,63,1,4,0,0
CE,2020-10-15,43,42,0,1,0,0
CO,2020-10-15,257,90,0,167,0,0
CR,2020-10-15,155,139,0,16,0,0
CS,2020-10-15,83,81,0,2,0,0
CU,2020-10-15,107,78,0,29,0,0
GC,2020-10-15,29,27,0,2,0,0
GI,2020-10-15,416,415,0,0,1,0
GR,2020-10-15,942,901,0,41,0,0
GU,2020-10-15,99,74,0,25,0,0
H,2020-10-15,103,71,0,32,0,0
HU,2020-10-15,170,167,0,3,0,0
J,2020-10-15,394,257,0,137,0,0
L,2020-10-15,178,176,0,0,2,0
LE,2020-10-15,257,249,0,8,0,0
LO,2020-10-15,168,156,0,12,0,0
LU,2020-10-15,49,47,0,2,0,0
M,2020-10-15,2279,1235,0,1044,0,0
MA,2020-10-15,305,201,0,104,0,0
ML,2020-10-15,81,76,0,5,0,0
MU,2020-10-15,568,526,0,40,0,2
NA,2020-10-15,497,476,0,21,0,0
NC,2020-10-15,132,102,0,30,0,0
O,2020-10-15,259,259,0,0,0,0
OR,2020-10-15,90,90,0,0,0,0
P,2020-10-15,107,105,0,1,1,0
PM,2020-10-15,135,135,0,0,0,0
PO,2020-10-15,101,101,0,0,0,0
S,2020-10-15,85,85,0,0,0,0
SA,2020-10-15,172,154,0,18,0,0
SE,2020-10-15,959,673,0,286,0,0
SG,2020-10-15,52,50,0,2,0,0
SO,2020-10-15,44,44,0,0,0,0
SS,2020-10-15,336,301,0,35,0,0
T,2020-10-15,348,348,0,0,0,0
TE,2020-10-15,71,71,0,0,0,0
TF,2020-10-15,76,76,0,0,0,0
TO,2020-10-15,377,341,0,36,0,0
V,2020-10-15,573,567,0,6,0,0
VA,2020-10-15,230,209,0,21,0,0
VI,2020-10-15,89,66,0,23,0,0
Z,2020-10-15,517,511,0,6,0,0
ZA,2020-10-15,75,69,0,6,0,0
A,2020-10-16,382,365,0,17,0,0
AB,2020-10-16,99,87,0,12,0,0
AL,2020-10-16,120,111,0,9,0,0
AV,2020-10-16,49,39,0,10,0,0
B,2020-10-16,2799,2784,0,0,9,6
BA,2020-10-16,248,229,1,18,0,0
BI,2020-10-16,337,293,0,44,0,0
BU,2020-10-16,250,236,0,14,0,0
C,2020-10-16,181,180,0,0,1,0
CA,2020-10-16,208,187,0,21,0,0
CC,2020-10-16,84,76,0,8,0,0
CE,2020-10-16,40,38,0,2,0,0
CO,2020-10-16,330,178,0,152,0,0
CR,2020-10-16,175,144,0,31,0,0
CS,2020-10-16,103,99,0,4,0,0
CU,2020-10-16,96,63,0,33,0,0
GC,2020-10-16,32,30,0,2,0,0
GI,2020-10-16,521,520,0,0,0,1
GR,2020-10-16,987,952,0,35,0,0
GU,2020-10-16,104,82,0,22,0,0
H,2020-10-16,127,74,0,53,0,0
HU,2020-10-16,155,153,0,2,0,0
J,2020-10-16,369,218,0,151,0,0
L,2020-10-16,219,218,0,0,1,0
LE,2020-10-16,192,179,0,9,4,0
LO,2020-10-16,202,188,0,14,0,0
LU,2020-10-16,30,30,0,0,0,0
M,2020-10-16,2467,1363,0,1104,0,0
MA,2020-10-16,317,211,0,106,0,0
ML,2020-10-16,94,93,0,1,0,0
MU,2020-10-16,643,579,2,62,0,0
NA,2020-10-16,521,502,0,19,0,0
NC,2020-10-16,201,183,0,18,0,0
O,2020-10-16,208,208,0,0,0,0
OR,2020-10-16,87,86,0,1,0,0
P,2020-10-16,77,73,0,4,0,0
PM,2020-10-16,113,112,0,1,0,0
PO,2020-10-16,125,125,0,0,0,0
S,2020-10-16,114,114,0,0,0,0
SA,2020-10-16,240,192,0,48,0,0
SE,2020-10-16,923,619,0,304,0,0
SG,2020-10-16,51,44,0,7,0,0
SO,2020-10-16,40,39,0,0,1,0
SS,2020-10-16,344,310,0,34,0,0
T,2020-10-16,396,396,0,0,0,0
TE,2020-10-16,111,111,0,0,0,0
TF,2020-10-16,72,71,0,1,0,0
TO,2020-10-16,339,293,0,46,0,0
V,2020-10-16,599,596,0,3,0,0
VA,2020-10-16,281,256,0,25,0,0
VI,2020-10-16,68,55,0,13,0,0
Z,2020-10-16,535,531,0,4,0,0
ZA,2020-10-16,89,83,0,6,0,0
A,2020-10-17,343,325,0,18,0,0
AB,2020-10-17,90,86,0,4,0,0
AL,2020-10-17,188,171,0,17,0,0
AV,2020-10-17,50,49,0,1,0,0
B,2020-10-17,1952,1939,0,0,4,9
BA,2020-10-17,266,253,1,12,0,0
BI,2020-10-17,348,315,0,33,0,0
BU,2020-10-17,217,201,0,16,0,0
C,2020-10-17,163,161,0,2,0,0
CA,2020-10-17,211,188,0,23,0,0
CC,2020-10-17,104,94,0,10,0,0
CE,2020-10-17,42,38,0,4,0,0
CO,2020-10-17,256,156,0,100,0,0
CR,2020-10-17,73,59,0,14,0,0
CS,2020-10-17,103,96,0,7,0,0
CU,2020-10-17,70,55,0,15,0,0
GC,2020-10-17,22,22,0,0,0,0
GI,2020-10-17,268,268,0,0,0,0
GR,2020-10-17,743,679,0,64,0,0
GU,2020-10-17,61,41,0,20,0,0
H,2020-10-17,80,61,0,19,0,0
HU,2020-10-17,138,135,0,3,0,0
J,2020-10-17,283,210,0,73,0,0
L,2020-10-17,139,139,0,0,0,0
LE,2020-10-17,246,235,0,9,2,0
LO,2020-10-17,153,138,0,15,0,0
LU,2020-10-17,38,38,0,0,0,0
M,2020-10-17,1590,855,0,735,0,0
MA,2020-10-17,256,165,0,91,0,0
ML,2020-10-17,78,77,0,1,0,0
MU,2020-10-17,656,589,0,66,0,1
NA,2020-10-17,456,437,0,19,0,0
NC,2020-10-17,150,128,0,22,0,0
O,2020-10-17,181,181,0,0,0,0
OR,2020-10-17,76,74,0,2,0,0
P,2020-10-17,97,93,0,4,0,0
PM,2020-10-17,171,169,0,2,0,0
PO,2020-10-17,169,168,0,1,0,0
S,2020-10-17,128,128,0,0,0,0
SA,2020-10-17,244,177,0,67,0,0
SE,2020-10-17,730,534,0,196,0,0
SG,2020-10-17,37,35,0,2,0,0
SO,2020-10-17,45,44,0,1,0,0
SS,2020-10-17,402,368,0,34,0,0
T,2020-10-17,319,319,0,0,0,0
TE,2020-10-17,69,69,0,0,0,0
TF,2020-10-17,76,76,0,0,0,0
TO,2020-10-17,258,216,0,42,0,0
V,2020-10-17,546,542,0,4,0,0
VA,2020-10-17,273,252,0,20,1,0
VI,2020-10-17,99,82,0,17,0,0
Z,2020-10-17,454,452,0,2,0,0
ZA,2020-10-17,81,80,0,1,0,0
A,2020-10-18,355,336,0,19,0,0
AB,2020-10-18,103,97,0,6,0,0
